epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
37,1669.23,0.61356,0.44773,0.01818,0.01813,0.95708,0.96547,0.98391,0.87414,0.50724,0.22457,0.01909,0.015,0.000268381,0.000268381,0.000268381
38,1714.35,0.61332,0.44387,0.01865,0.0201,0.96555,0.96166,0.98107,0.87218,0.51076,0.23258,0.01937,0.01636,0.000264253,0.000264253,0.000264253
39,1758.97,0.60935,0.4431,0.01872,0.01856,0.96047,0.95471,0.97664,0.87033,0.50133,0.23557,0.01985,0.0147,0.000260125,0.000260125,0.000260125
40,1803.99,0.60857,0.43181,0.01905,0.01853,0.95351,0.96725,0.98371,0.87748,0.49447,0.2307,0.01989,0.01204,0.000255996,0.000255996,0.000255996
41,1849.19,0.605,0.44629,0.01913,0.01807,0.97079,0.96184,0.98182,0.87179,0.49783,0.229,0.02049,0.01406,0.000251868,0.000251868,0.000251868
42,1893.98,0.59581,0.42333,0.01889,0.01785,0.97184,0.95942,0.98441,0.87457,0.50284,0.22252,0.02034,0.01213,0.00024774,0.00024774,0.00024774
43,1938.58,0.59826,0.42803,0.01858,0.01774,0.97501,0.96706,0.98435,0.87468,0.50227,0.21699,0.01975,0.01466,0.000243611,0.000243611,0.000243611
44,1982.91,0.59383,0.41903,0.01908,0.01858,0.96949,0.97158,0.98589,0.87605,0.50145,0.22089,0.02042,0.01345,0.000239483,0.000239483,0.000239483
45,2027.8,0.59798,0.43199,0.0189,0.01803,0.95809,0.98181,0.98468,0.87666,0.49469,0.21289,0.01923,0.01358,0.000235355,0.000235355,0.000235355
46,2072.7,0.58127,0.41447,0.01819,0.01681,0.96928,0.96201,0.9829,0.87713,0.48781,0.22391,0.01952,0.01138,0.000231226,0.000231226,0.000231226
47,2117.7,0.58593,0.41592,0.01908,0.01657,0.97107,0.97082,0.98184,0.87816,0.48508,0.20802,0.02037,0.01243,0.000227098,0.000227098,0.000227098
48,2162.77,0.5865,0.4287,0.01876,0.01617,0.96722,0.97842,0.98989,0.88087,0.49659,0.20594,0.0194,0.01268,0.00022297,0.00022297,0.00022297
49,2207.53,0.58821,0.42912,0.0184,0.01659,0.97288,0.9807,0.98942,0.88445,0.49014,0.19925,0.01959,0.01156,0.000218842,0.000218842,0.000218842
50,2253.27,0.57627,0.42185,0.01889,0.01625,0.96875,0.97443,0.98801,0.88397,0.49087,0.20204,0.01979,0.01189,0.000214713,0.000214713,0.000214713
51,2297.96,0.57232,0.41188,0.01883,0.01633,0.97075,0.97094,0.98701,0.88222,0.49315,0.19735,0.02043,0.01342,0.000210585,0.000210585,0.000210585
52,2342.63,0.57907,0.41188,0.01902,0.01578,0.96525,0.96871,0.98527,0.88049,0.48984,0.21215,0.01978,0.01124,0.000206457,0.000206457,0.000206457
53,2387.37,0.5735,0.40134,0.01821,0.01634,0.96887,0.95856,0.98126,0.8764,0.4925,0.21331,0.01854,0.01293,0.000202328,0.000202328,0.000202328
54,2431.88,0.56514,0.39807,0.01818,0.01494,0.96927,0.96822,0.98026,0.87663,0.49399,0.21389,0.01853,0.01161,0.0001982,0.0001982,0.0001982
55,2476.64,0.56462,0.39609,0.01801,0.0143,0.98028,0.96118,0.98491,0.88255,0.48808,0.19878,0.01939,0.0107,0.000194072,0.000194072,0.000194072
56,2520.84,0.564,0.38583,0.01841,0.01519,0.96338,0.96981,0.97871,0.87501,0.48883,0.21623,0.0197,0.01236,0.000189943,0.000189943,0.000189943
57,2565.5,0.55872,0.38364,0.0181,0.0154,0.96365,0.96984,0.98592,0.88404,0.48133,0.20675,0.01863,0.01137,0.000185815,0.000185815,0.000185815
58,2610,0.55198,0.38446,0.01873,0.0135,0.96606,0.97333,0.98725,0.88422,0.48813,0.20412,0.01933,0.01154,0.000181687,0.000181687,0.000181687
59,2654.91,0.54846,0.38127,0.01859,0.01443,0.9775,0.95828,0.98175,0.87834,0.4888,0.21619,0.01947,0.01246,0.000177559,0.000177559,0.000177559
60,2698.8,0.55635,0.38238,0.01845,0.0156,0.97366,0.97061,0.98768,0.88334,0.48624,0.21342,0.0199,0.01181,0.00017343,0.00017343,0.00017343
61,2743.08,0.5523,0.38332,0.01873,0.01534,0.97589,0.96468,0.98875,0.88586,0.48085,0.20474,0.01948,0.00991,0.000169302,0.000169302,0.000169302
62,2788.52,0.54745,0.38336,0.01862,0.01418,0.97215,0.96356,0.98648,0.88429,0.47939,0.20856,0.01927,0.00976,0.000165174,0.000165174,0.000165174
63,2833.12,0.54884,0.37677,0.01833,0.01412,0.98151,0.96894,0.98906,0.88718,0.47825,0.19347,0.01937,0.01035,0.000161045,0.000161045,0.000161045
64,2878.49,0.54699,0.37309,0.01865,0.01432,0.97706,0.9787,0.98968,0.88685,0.48463,0.20203,0.01981,0.01051,0.000156917,0.000156917,0.000156917
65,2922.78,0.54125,0.36811,0.01857,0.0139,0.97455,0.95524,0.98156,0.87838,0.48109,0.21905,0.01929,0.01063,0.000152789,0.000152789,0.000152789
66,2967.78,0.53889,0.36151,0.01861,0.01335,0.9762,0.96556,0.9847,0.8848,0.47822,0.20629,0.01986,0.01012,0.00014866,0.00014866,0.00014866
67,3012.14,0.53899,0.3694,0.01828,0.01396,0.97731,0.96664,0.98612,0.88682,0.47889,0.20434,0.01961,0.01032,0.000144532,0.000144532,0.000144532
68,3056.31,0.53258,0.36146,0.01844,0.01325,0.97513,0.96116,0.98585,0.88202,0.48269,0.20556,0.01948,0.00994,0.000140404,0.000140404,0.000140404
69,3101,0.52991,0.35603,0.01836,0.01302,0.96955,0.97004,0.98629,0.88645,0.47946,0.20284,0.0194,0.01051,0.000136276,0.000136276,0.000136276
70,3145.48,0.52853,0.35816,0.01826,0.01351,0.96555,0.97394,0.98543,0.88379,0.47995,0.20463,0.01941,0.01092,0.000132147,0.000132147,0.000132147
71,3190.18,0.53024,0.35614,0.01813,0.01371,0.97326,0.96423,0.98588,0.88251,0.4864,0.20412,0.01946,0.01146,0.000128019,0.000128019,0.000128019
72,3234.75,0.52737,0.35307,0.01775,0.01406,0.97542,0.98428,0.98562,0.88451,0.47865,0.18422,0.01945,0.01015,0.000123891,0.000123891,0.000123891
73,3279.83,0.51931,0.35901,0.01824,0.01176,0.97542,0.97148,0.98751,0.88361,0.48626,0.19395,0.01946,0.01039,0.000119762,0.000119762,0.000119762
74,3324.58,0.51766,0.34844,0.0187,0.01299,0.97606,0.97338,0.98876,0.88684,0.48032,0.19362,0.0199,0.01042,0.000115634,0.000115634,0.000115634
75,3369.24,0.51514,0.34551,0.01854,0.0134,0.98046,0.97477,0.99002,0.88694,0.48282,0.18745,0.01951,0.01059,0.000111506,0.000111506,0.000111506
76,3413.99,0.5165,0.34645,0.01862,0.01337,0.98266,0.96874,0.98889,0.88844,0.47876,0.19038,0.01944,0.0108,0.000107378,0.000107378,0.000107378
77,3458.96,0.51658,0.35681,0.01846,0.01208,0.97883,0.975,0.99064,0.8895,0.47918,0.19191,0.02003,0.01083,0.000103249,0.000103249,0.000103249
78,3504.21,0.51603,0.35177,0.01902,0.01227,0.98906,0.96708,0.98921,0.88819,0.48078,0.18917,0.02013,0.0098,9.91209e-05,9.91209e-05,9.91209e-05
79,3548.92,0.50177,0.33364,0.01889,0.01129,0.98623,0.96426,0.99028,0.88924,0.4765,0.19588,0.02029,0.01025,9.49926e-05,9.49926e-05,9.49926e-05
80,3593.28,0.50708,0.34355,0.01907,0.01241,0.98085,0.97228,0.98845,0.88721,0.47965,0.19034,0.02011,0.01073,9.08643e-05,9.08643e-05,9.08643e-05
81,3638.18,0.50743,0.34029,0.01868,0.01229,0.96761,0.98048,0.9872,0.88547,0.48088,0.19856,0.01975,0.01108,8.6736e-05,8.6736e-05,8.6736e-05
82,3683.02,0.50201,0.33216,0.01852,0.01229,0.97813,0.97423,0.98668,0.88279,0.48674,0.19504,0.01986,0.01006,8.26077e-05,8.26077e-05,8.26077e-05
83,3727.94,0.50207,0.33355,0.01843,0.01205,0.97962,0.97904,0.9904,0.88716,0.48352,0.18907,0.01984,0.00983,7.84794e-05,7.84794e-05,7.84794e-05
84,3772.75,0.50567,0.33247,0.0185,0.01218,0.97414,0.98089,0.98891,0.88624,0.47936,0.18791,0.01949,0.01049,7.43511e-05,7.43511e-05,7.43511e-05
85,3817.7,0.50757,0.33961,0.01855,0.01169,0.98233,0.97396,0.98935,0.88741,0.48003,0.18951,0.01982,0.01027,7.02228e-05,7.02228e-05,7.02228e-05
86,3862.56,0.5008,0.33939,0.01829,0.01175,0.97903,0.97226,0.98772,0.88773,0.47536,0.19104,0.01975,0.01045,6.60945e-05,6.60945e-05,6.60945e-05
87,3907.25,0.5012,0.34281,0.0187,0.01144,0.97825,0.97419,0.98839,0.88682,0.47991,0.19201,0.01986,0.01009,6.19662e-05,6.19662e-05,6.19662e-05
88,3951.99,0.49301,0.32662,0.01895,0.01136,0.98113,0.97237,0.98508,0.88394,0.47822,0.19652,0.02003,0.01025,5.78379e-05,5.78379e-05,5.78379e-05
89,3996.48,0.49059,0.33112,0.01825,0.01109,0.97921,0.97894,0.98753,0.88662,0.47647,0.19064,0.01998,0.00945,5.37096e-05,5.37096e-05,5.37096e-05
90,4041.27,0.497,0.33236,0.01897,0.01114,0.97966,0.97421,0.98881,0.88712,0.47713,0.19309,0.02025,0.00915,4.95813e-05,4.95813e-05,4.95813e-05
91,4087.15,0.39932,0.18623,0.01901,0.00953,0.98476,0.97542,0.99074,0.88732,0.48006,0.1861,0.02021,0.00922,4.5453e-05,4.5453e-05,4.5453e-05
92,4131.91,0.39054,0.17565,0.01919,0.00992,0.97823,0.98133,0.99041,0.88791,0.47807,0.18649,0.02019,0.01009,4.13247e-05,4.13247e-05,4.13247e-05
93,4177,0.39063,0.17836,0.01903,0.00964,0.98488,0.98109,0.99025,0.88973,0.47815,0.18423,0.02011,0.00989,3.71964e-05,3.71964e-05,3.71964e-05
94,4221.73,0.3887,0.18124,0.01907,0.0098,0.97789,0.97885,0.98973,0.88781,0.47848,0.18922,0.02004,0.01011,3.30681e-05,3.30681e-05,3.30681e-05
95,4266.33,0.38836,0.18044,0.01891,0.00948,0.98686,0.97242,0.99036,0.8876,0.47865,0.18752,0.01982,0.01057,2.89398e-05,2.89398e-05,2.89398e-05
96,4311.01,0.38715,0.17872,0.019,0.00934,0.97598,0.98691,0.99038,0.88822,0.47759,0.18791,0.0197,0.00973,2.48115e-05,2.48115e-05,2.48115e-05
97,4355.87,0.38278,0.1753,0.01893,0.00884,0.98661,0.97475,0.9893,0.88774,0.47735,0.18851,0.01968,0.00949,2.06832e-05,2.06832e-05,2.06832e-05
98,4400.15,0.38248,0.17847,0.01885,0.00943,0.97869,0.97652,0.98922,0.88784,0.4763,0.19058,0.01973,0.00919,1.65549e-05,1.65549e-05,1.65549e-05
99,4444.62,0.38168,0.17766,0.01875,0.00926,0.98433,0.96952,0.98903,0.88684,0.47774,0.19395,0.01971,0.00952,1.24266e-05,1.24266e-05,1.24266e-05
100,4489.21,0.38484,0.17973,0.01855,0.00898,0.98327,0.97113,0.98909,0.88727,0.47755,0.19156,0.01967,0.00957,8.2983e-06,8.2983e-06,8.2983e-06
